,Real,Predicted,Difference
16124,90.95,88.13082234240937,2.819177657590629
16125,112.63,101.6646062044606,10.965393795539399
16126,112.63,101.6646062044606,10.965393795539399
16127,120.6,140.4657660394247,-19.8657660394247
16128,90.95,88.13082234240937,2.819177657590629
16129,90.95,72.09316383442848,18.856836165571522
16130,123.3,128.49094032669873,-5.190940326698737
16131,86.2,113.78606696389477,-27.586066963894766
16132,126.0,93.69247618249301,32.30752381750699
16133,59.0,54.03286183679164,4.967138163208361
16134,112.8,56.13359797062877,56.66640202937123
16135,59.0,54.03286183679164,4.967138163208361
16136,112.8,56.13359797062877,56.66640202937123
16137,62.0,55.80736166312561,6.1926383368743885
16138,62.0,55.80736166312561,6.1926383368743885
16139,62.0,55.80736166312561,6.1926383368743885
16140,62.0,55.80736166312561,6.1926383368743885
16141,62.0,55.80736166312561,6.1926383368743885
16142,62.0,55.80736166312561,6.1926383368743885
16143,62.0,55.80736166312561,6.1926383368743885
16144,104.5,86.27409829804532,18.225901701954683
16145,62.0,55.80736166312561,6.1926383368743885
16146,62.0,55.80736166312561,6.1926383368743885
16147,62.0,55.80736166312561,6.1926383368743885
16148,62.0,55.80736166312561,6.1926383368743885
16149,62.0,55.80736166312561,6.1926383368743885
16150,62.0,55.80736166312561,6.1926383368743885
16151,122.0,74.28941710277624,47.71058289722376
16152,96.3,64.8644689005558,31.43553109944419
16153,62.0,55.80736166312561,6.1926383368743885
16154,62.0,55.80736166312561,6.1926383368743885
16155,62.0,55.80736166312561,6.1926383368743885
16156,62.0,55.80736166312561,6.1926383368743885
16157,62.0,55.80736166312561,6.1926383368743885
16158,62.0,55.80736166312561,6.1926383368743885
16159,62.0,55.80736166312561,6.1926383368743885
16160,62.0,55.80736166312561,6.1926383368743885
16161,62.0,55.80736166312561,6.1926383368743885
16162,62.0,55.80736166312561,6.1926383368743885
16163,62.0,55.80736166312561,6.1926383368743885
16164,131.0,72.06871646506053,58.93128353493947
16165,62.0,55.80736166312561,6.1926383368743885
16166,62.0,55.80736166312561,6.1926383368743885
16167,62.0,55.80736166312561,6.1926383368743885
16168,62.0,55.80736166312561,6.1926383368743885
16169,62.0,55.80736166312561,6.1926383368743885
16170,62.0,55.80736166312561,6.1926383368743885
16171,123.3,89.22605379455597,34.07394620544403
16172,122.1,96.30472560716323,25.79527439283676
16173,106.2,57.294478999134014,48.90552100086599
16174,108.9,65.19265230395875,43.70734769604125
16175,129.6,72.16632989583707,57.43367010416293
16176,123.3,86.85246094767045,36.447539052329546
16177,118.8,65.69771733118343,53.10228266881657
16178,149.1,74.96670004291492,74.13329995708507
16179,143.1,86.04504815097131,57.05495184902868
16180,102.85,67.18069471800605,35.66930528199394
16181,123.3,80.2155553585521,43.0844446414479
16182,129.6,76.22340651882787,53.37659348117212
16183,118.8,94.4914211327864,24.308578867213598
16184,150.45,92.27386827936249,58.1761317206375
16185,161.1,89.0289245848113,72.07107541518869
16186,94.07,55.10836029715361,38.961639702846384
16187,123.98,90.15952294149983,33.820477058500174
16188,123.98,90.15952294149983,33.820477058500174
16189,99.0,97.37115412415473,1.628845875845272
16190,198.9,108.88301937320882,90.01698062679118
16191,179.0,88.7587564764093,90.2412435235907
16192,99.0,76.54782937466197,22.452170625338027
16193,99.0,88.58337954018428,10.416620459815718
16194,99.0,97.35287273332705,1.6471272666729533
16195,142.2,94.63945121093013,47.560548789069856
16196,149.0,65.56958957340561,83.43041042659439
16197,85.5,78.75870934187354,6.741290658126459
16198,142.2,100.02295044203908,42.17704955796091
16199,135.9,73.2960761667034,62.603923833296605
16200,123.3,88.42508516142651,34.87491483857349
16201,135.9,73.2960761667034,62.603923833296605
16202,123.3,92.8763212014064,30.4236787985936
16203,123.3,92.8763212014064,30.4236787985936
16204,123.3,83.79582795922624,39.50417204077375
16205,135.9,67.36216622376186,68.53783377623814
16206,108.0,95.33152558040248,12.668474419597516
16207,115.0,46.702015085813535,68.29798491418646
16208,115.0,46.702015085813535,68.29798491418646
16209,115.0,46.702015085813535,68.29798491418646
16210,112.0,89.38274118661681,22.617258813383188
16211,115.0,46.702015085813535,68.29798491418646
16212,123.3,84.49530025336476,38.80469974663524
16213,115.0,46.702015085813535,68.29798491418646
16214,115.0,46.702015085813535,68.29798491418646
16215,115.0,46.702015085813535,68.29798491418646
16216,115.0,46.702015085813535,68.29798491418646
16217,152.1,76.38982264013057,75.71017735986942
16218,123.3,85.5456698938618,37.7543301061382
16219,115.0,46.702015085813535,68.29798491418646
16220,115.0,46.702015085813535,68.29798491418646
16221,177.75,109.22409114346789,68.52590885653211
16222,115.0,46.702015085813535,68.29798491418646
16223,126.9,67.36216622376186,59.537833776238145
16224,115.0,46.702015085813535,68.29798491418646
16225,101.79,81.78130098246025,20.008699017539755
16226,181.8,134.6734101756237,47.12658982437631
16227,210.6,136.3274079889537,74.2725920110463
16228,141.0,84.42105533910868,56.578944660891324
16229,120.96,84.50354722191831,36.45645277808168
16230,131.4,66.81635345499366,64.58364654500635
16231,119.85,65.35527762942188,54.49472237057812
16232,139.86,97.20466919424128,42.65533080575874
16233,121.01,81.44940456852876,39.56059543147124
16234,85.0,54.768471934545374,30.231528065454626
16235,89.73,82.79654816951918,6.93345183048082
16236,112.01,68.94602921028908,43.06397078971092
16237,85.5,91.77964884338417,-6.279648843384166
16238,99.0,89.15696769215808,9.843032307841924
16239,129.0,81.02624456775189,47.97375543224811
16240,85.5,83.7883363409437,1.711663659056299
16241,96.3,56.0408374836053,40.259162516394696
16242,85.5,83.7883363409437,1.711663659056299
16243,108.9,61.290559764856305,47.6094402351437
16244,85.5,91.77964884338417,-6.279648843384166
16245,96.0,61.315601075172346,34.684398924827654
16246,123.3,76.27203112644904,47.02796887355096
16247,96.0,61.315601075172346,34.684398924827654
16248,96.0,61.315601075172346,34.684398924827654
16249,143.1,83.37826914223382,59.721730857766175
16250,98.1,76.55207247061597,21.547927529384026
16251,96.0,61.315601075172346,34.684398924827654
16252,96.0,61.315601075172346,34.684398924827654
16253,118.8,84.40726182224685,34.392738177753145
16254,177.3,88.38867178319083,88.91132821680918
16255,181.8,134.2036762308199,47.59632376918012
16256,233.1,149.62666618325684,83.47333381674315
16257,99.3,53.93705968773892,45.362940312261074
16258,118.8,84.40726182224685,34.392738177753145
16259,75.0,51.87320544180521,23.12679455819479
16260,75.0,51.87320544180521,23.12679455819479
16261,75.0,51.87320544180521,23.12679455819479
16262,75.0,51.87320544180521,23.12679455819479
16263,75.0,51.87320544180521,23.12679455819479
16264,75.0,51.87320544180521,23.12679455819479
16265,75.0,51.87320544180521,23.12679455819479
16266,75.0,51.87320544180521,23.12679455819479
16267,75.0,51.87320544180521,23.12679455819479
16268,75.0,51.87320544180521,23.12679455819479
16269,75.0,51.87320544180521,23.12679455819479
16270,75.0,51.87320544180521,23.12679455819479
16271,75.0,51.87320544180521,23.12679455819479
16272,75.0,51.87320544180521,23.12679455819479
16273,156.5,85.6614073495915,70.8385926504085
16274,75.0,51.87320544180521,23.12679455819479
16275,75.0,51.87320544180521,23.12679455819479
16276,75.0,51.87320544180521,23.12679455819479
16277,75.0,51.87320544180521,23.12679455819479
16278,75.0,51.87320544180521,23.12679455819479
16279,75.0,51.87320544180521,23.12679455819479
16280,75.0,51.87320544180521,23.12679455819479
16281,95.63,54.71906224631455,40.910937753685445
16282,75.0,51.87320544180521,23.12679455819479
16283,75.0,51.87320544180521,23.12679455819479
16284,75.0,51.87320544180521,23.12679455819479
16285,75.0,51.87320544180521,23.12679455819479
16286,75.0,51.87320544180521,23.12679455819479
16287,106.88,74.428289643285,32.451710356715
16288,75.0,51.87320544180521,23.12679455819479
16289,75.0,51.87320544180521,23.12679455819479
16290,139.28,87.02078685106574,52.259213148934265
16291,135.9,68.02315538976997,67.87684461023004
16292,75.0,51.87320544180521,23.12679455819479
16293,75.0,51.87320544180521,23.12679455819479
16294,137.0,57.4188987504925,79.5811012495075
16295,170.1,87.48017085193518,82.61982914806481
16296,97.18,65.70199129828023,31.478008701719773
16297,119.85,65.69387216017311,54.15612783982688
16298,105.64,77.47560957384115,28.164390426158846
16299,121.98,77.76864138219429,44.211358617805715
16300,109.23,68.78359532235694,40.44640467764306
16301,196.91,89.80548195962014,107.10451804037986
16302,119.85,64.08549020260918,55.764509797390815
16303,98.82,73.5492238744631,25.270776125536898
16304,109.8,71.10680060869875,38.69319939130125
16305,143.5,83.59511710459593,59.90488289540407
16306,118.0,94.85551553425665,23.144484465743346
16307,118.0,94.85551553425665,23.144484465743346
16308,89.0,65.70276186420163,23.297238135798366
16309,99.0,92.13664828713559,6.863351712864414
16310,187.5,86.13407888610706,101.36592111389294
16311,187.5,83.15088076477527,104.34911923522473
16312,110.97,85.92470438627743,25.045295613722573
16313,207.9,98.78341714220258,109.11658285779743
16314,130.15,73.61151051011501,56.538489489884995
16315,154.0,73.61213836717772,80.38786163282228
16316,116.1,83.00705034860049,33.09294965139951
16317,123.97,81.42904245068445,42.54095754931555
16318,117.45,76.64871993703531,40.80128006296469
16319,96.23,66.69565708391318,29.53434291608683
16320,109.65,93.35688347263924,16.293116527360766
16321,98.55,56.52558658172309,42.02441341827691
16322,98.55,56.52558658172309,42.02441341827691
16323,96.23,83.04353842263146,13.186461577368547
16324,116.1,88.66536344908725,27.434636550912742
16325,135.9,63.024562024576866,72.87543797542314
16326,182.34,139.30996925611075,43.030030743889256
16327,152.15,80.80890627853377,71.34109372146624
16328,169.0,74.04278129530327,94.95721870469673
16329,208.93,97.15617800526836,111.77382199473165
16330,119.16,78.3071621808898,40.85283781911019
16331,128.1,80.87872164477751,47.22127835522248
16332,106.9,94.51170222488459,12.388297775115419
16333,131.14,86.8162557876578,44.32374421234219
16334,149.4,78.95189749869829,70.44810250130172
16335,106.84,66.58497087532655,40.255029124673456
16336,149.4,84.82908090727545,64.57091909272455
16337,131.14,84.52401741335626,46.615982586643725
16338,211.86,116.84923366710167,95.01076633289834
16339,89.17,54.05552801475706,35.11447198524294
16340,102.85,86.17934455453121,16.670655445468782
16341,0.0,61.32048167501996,-61.32048167501996
16342,93.94,62.05557824016665,31.884421759833344
16343,187.0,104.0678791906978,82.9321208093022
16344,126.0,88.75284420798494,37.247155792015064
16345,168.3,97.1707472746294,71.1292527253706
16346,149.0,86.50393094392335,62.49606905607665
16347,154.0,76.4601892923231,77.5398107076769
16348,145.0,88.44170900564225,56.55829099435775
16349,149.0,86.50393094392335,62.49606905607665
16350,106.0,58.868197852587926,47.131802147412074
16351,91.2,93.36779978951552,-2.167799789515513
16352,115.5,68.91029736942605,46.58970263057395
16353,91.2,90.92994123919512,0.27005876080488633
16354,119.0,93.6666844555887,25.333315544411306
16355,91.2,98.9814637077127,-7.781463707712703
16356,174.0,138.82401182320325,35.17598817679675
16357,145.2,91.68040954322367,53.519590456776314
16358,154.0,80.30441612867736,73.69558387132264
16359,172.8,115.53859517251517,57.26140482748484
16360,166.8,107.91657252588448,58.883427474115535
16361,91.51,86.4696239505252,5.040376049474801
16362,127.2,78.19072523949997,49.009274760500034
16363,118.8,97.95193966959569,20.84806033040431
16364,118.8,82.13041367492067,36.66958632507932
16365,100.3,70.79235803558933,29.507641964410666
16366,127.2,66.09102824951447,61.10897175048554
16367,118.8,82.13041367492067,36.66958632507932
16368,118.8,82.13041367492067,36.66958632507932
16369,94.35,53.86289523713897,40.48710476286102
16370,140.25,95.70808072520632,44.541919274793685
16371,168.3,100.19166573394506,68.10833426605495
16372,95.0,51.157612500964134,43.842387499035866
16373,95.0,56.31964924892385,38.68035075107615
16374,132.45,87.7312068036038,44.71879319639619
16375,123.98,86.26746936370523,37.71253063629477
16376,80.0,50.79110994030942,29.20889005969058
16377,80.0,50.79110994030942,29.20889005969058
16378,80.0,50.79110994030942,29.20889005969058
16379,80.0,50.79110994030942,29.20889005969058
16380,80.0,50.79110994030942,29.20889005969058
16381,134.1,96.64104145502296,37.45895854497704
16382,98.1,72.99350897766374,25.106491022336257
16383,118.0,97.96573571599032,20.03426428400968
16384,120.6,88.97210745085232,31.627892549147674
16385,89.91,98.77670877629834,-8.866708776298339
16386,108.1,84.03818815633532,24.06181184366467
16387,110.7,77.26359613470913,33.43640386529087
16388,135.9,74.16672054397654,61.73327945602347
16389,124.2,95.2088016908341,28.99119830916591
16390,137.0,70.3172598031542,66.6827401968458
16391,137.0,70.3172598031542,66.6827401968458
16392,137.0,70.3172598031542,66.6827401968458
16393,137.0,70.3172598031542,66.6827401968458
16394,137.0,70.3172598031542,66.6827401968458
16395,137.0,70.3172598031542,66.6827401968458
16396,137.0,70.3172598031542,66.6827401968458
16397,137.0,70.3172598031542,66.6827401968458
16398,136.8,90.25028466715793,46.549715332842084
16399,138.6,87.22874018085366,51.37125981914633
16400,87.3,92.53106636006522,-5.231066360065228
16401,87.3,79.00944243987911,8.290557560120888
16402,92.7,58.688893587961715,34.01110641203829
16403,126.9,70.56463758737388,56.335362412626125
16404,109.0,70.90679401169818,38.09320598830182
16405,119.0,82.24459838674272,36.75540161325728
16406,168.3,99.33871658138872,68.96128341861129
16407,116.1,91.73334888303424,24.366651116965755
16408,116.1,94.57206662743883,21.527933372561165
16409,136.8,94.26664811002439,42.53335188997562
16410,136.8,94.26664811002439,42.53335188997562
16411,126.9,69.35366121637797,57.54633878362203
16412,168.3,103.36943939074294,64.93056060925707
16413,152.81,106.8920182090121,45.91798179098791
16414,158.85,100.46870380284368,58.38129619715632
16415,149.4,90.89923388982027,58.50076611017974
16416,118.8,55.60394776340402,63.196052236595975
16417,118.8,45.21141989302666,73.58858010697334
16418,65.0,64.28088073228884,0.7191192677111644
16419,65.0,64.28088073228884,0.7191192677111644
16420,129.6,70.68075095443845,58.91924904556154
16421,65.0,64.28088073228884,0.7191192677111644
16422,65.0,64.28088073228884,0.7191192677111644
16423,59.0,54.80039382537818,4.19960617462182
16424,65.0,64.28088073228884,0.7191192677111644
16425,59.0,54.80039382537818,4.19960617462182
16426,65.0,64.28088073228884,0.7191192677111644
16427,65.0,64.28088073228884,0.7191192677111644
16428,65.0,64.28088073228884,0.7191192677111644
16429,65.0,64.28088073228884,0.7191192677111644
16430,65.0,64.28088073228884,0.7191192677111644
16431,118.0,82.17703185689494,35.82296814310506
16432,65.0,64.28088073228884,0.7191192677111644
16433,65.0,64.28088073228884,0.7191192677111644
16434,65.0,64.28088073228884,0.7191192677111644
16435,65.0,64.28088073228884,0.7191192677111644
16436,65.0,64.28088073228884,0.7191192677111644
16437,125.1,83.62455070150784,41.47544929849215
16438,62.0,57.210269283762244,4.789730716237756
16439,62.0,57.210269283762244,4.789730716237756
16440,62.0,57.210269283762244,4.789730716237756
16441,62.0,57.210269283762244,4.789730716237756
16442,62.0,57.210269283762244,4.789730716237756
16443,62.0,57.210269283762244,4.789730716237756
16444,62.0,57.210269283762244,4.789730716237756
16445,62.0,57.210269283762244,4.789730716237756
16446,62.0,57.210269283762244,4.789730716237756
16447,62.0,57.210269283762244,4.789730716237756
16448,62.0,57.210269283762244,4.789730716237756
16449,201.5,98.85470041439366,102.64529958560634
16450,62.0,57.210269283762244,4.789730716237756
16451,62.0,57.210269283762244,4.789730716237756
16452,62.0,57.210269283762244,4.789730716237756
16453,62.0,57.210269283762244,4.789730716237756
16454,62.0,57.210269283762244,4.789730716237756
16455,90.0,49.65924489027773,40.34075510972227
16456,62.0,57.210269283762244,4.789730716237756
16457,62.0,57.210269283762244,4.789730716237756
16458,62.0,57.210269283762244,4.789730716237756
16459,62.0,57.210269283762244,4.789730716237756
16460,139.0,83.80257019877233,55.19742980122767
16461,62.0,57.210269283762244,4.789730716237756
16462,62.0,57.210269283762244,4.789730716237756
16463,62.0,57.210269283762244,4.789730716237756
16464,62.0,57.210269283762244,4.789730716237756
16465,62.0,57.210269283762244,4.789730716237756
16466,90.0,49.65924489027773,40.34075510972227
16467,62.0,57.210269283762244,4.789730716237756
16468,62.0,57.210269283762244,4.789730716237756
16469,62.0,57.210269283762244,4.789730716237756
16470,62.0,57.210269283762244,4.789730716237756
16471,62.0,57.210269283762244,4.789730716237756
16472,149.4,89.26118699029196,60.138813009708045
16473,70.0,60.53201552375499,9.467984476245007
16474,70.0,60.53201552375499,9.467984476245007
16475,70.0,60.53201552375499,9.467984476245007
16476,70.0,60.53201552375499,9.467984476245007
16477,158.95,102.56342960828647,56.38657039171352
16478,110.0,55.00353807215281,54.99646192784719
16479,70.0,60.53201552375499,9.467984476245007
16480,70.0,60.53201552375499,9.467984476245007
16481,118.8,93.43038640267127,25.369613597328723
16482,70.0,60.53201552375499,9.467984476245007
16483,70.0,60.53201552375499,9.467984476245007
16484,110.0,54.46182468100302,55.53817531899698
16485,70.0,60.53201552375499,9.467984476245007
16486,165.6,78.24136485747351,87.35863514252648
16487,118.8,93.38227425343185,25.417725746568152
16488,70.0,60.53201552375499,9.467984476245007
16489,110.0,55.00353807215281,54.99646192784719
16490,110.0,55.00353807215281,54.99646192784719
16491,118.8,93.43038640267127,25.369613597328723
16492,81.77,56.71603800454469,25.053961995455303
16493,149.4,92.78251520871807,56.61748479128194
16494,116.1,46.63815946649468,69.46184053350532
16495,110.0,55.00353807215281,54.99646192784719
16496,168.3,101.3873831211492,66.91261687885081
16497,81.77,56.71603800454469,25.053961995455303
16498,149.4,89.26118699029196,60.138813009708045
16499,118.8,93.43038640267127,25.369613597328723
16500,70.0,60.53201552375499,9.467984476245007
16501,70.0,60.53201552375499,9.467984476245007
16502,70.0,60.53201552375499,9.467984476245007
16503,70.0,60.53201552375499,9.467984476245007
16504,70.0,60.53201552375499,9.467984476245007
16505,70.0,60.53201552375499,9.467984476245007
16506,110.0,55.00353807215281,54.99646192784719
16507,149.4,79.28459532134825,70.11540467865176
16508,116.1,46.63815946649468,69.46184053350532
16509,70.0,60.53201552375499,9.467984476245007
16510,70.0,60.53201552375499,9.467984476245007
16511,70.0,60.53201552375499,9.467984476245007
16512,125.1,54.64742971477303,70.45257028522695
16513,110.0,54.46182468100302,55.53817531899698
16514,70.0,60.53201552375499,9.467984476245007
16515,135.9,71.2924756620616,64.6075243379384
16516,141.5,98.01227602724467,43.48772397275533
16517,149.4,90.47293388224702,58.927066117752986
16518,149.4,91.6571593163903,57.7428406836097
16519,135.9,66.59700034940876,69.30299965059125
16520,100.3,60.52807130445914,39.77192869554086
16521,149.4,90.47293388224702,58.927066117752986
16522,149.4,85.36408838216029,64.03591161783972
16523,106.2,78.98029021735813,27.21970978264187
16524,154.0,79.67259435819518,74.32740564180482
16525,149.4,88.0460435370607,61.35395646293931
16526,106.2,68.60205228677043,37.59794771322957
16527,135.0,50.73204605922136,84.26795394077864
16528,105.0,62.0712799348177,42.9287200651823
16529,105.0,62.0712799348177,42.9287200651823
16530,135.0,50.73204605922136,84.26795394077864
16531,105.0,62.0712799348177,42.9287200651823
16532,105.0,62.0712799348177,42.9287200651823
16533,130.5,64.29738273650311,66.20261726349689
16534,125.1,88.42858872854448,36.67141127145551
16535,149.4,88.21079486491959,61.189205135080414
16536,135.0,50.73204605922136,84.26795394077864
16537,105.0,62.0712799348177,42.9287200651823
16538,105.0,62.0712799348177,42.9287200651823
16539,135.0,50.73204605922136,84.26795394077864
16540,135.0,50.73204605922136,84.26795394077864
16541,135.9,68.45220942214088,67.44779057785912
16542,135.0,50.73204605922136,84.26795394077864
16543,135.0,50.73204605922136,84.26795394077864
16544,105.0,62.0712799348177,42.9287200651823
16545,105.0,62.0712799348177,42.9287200651823
16546,105.0,62.0712799348177,42.9287200651823
16547,135.0,50.73204605922136,84.26795394077864
16548,105.0,62.0712799348177,42.9287200651823
16549,135.0,50.73204605922136,84.26795394077864
16550,135.0,50.73204605922136,84.26795394077864
16551,105.0,62.0712799348177,42.9287200651823
16552,105.0,62.0712799348177,42.9287200651823
16553,105.0,62.0712799348177,42.9287200651823
16554,129.6,72.94009773844914,56.659902261550855
16555,135.0,50.73204605922136,84.26795394077864
16556,135.0,50.73204605922136,84.26795394077864
16557,105.0,62.0712799348177,42.9287200651823
16558,135.0,50.73204605922136,84.26795394077864
16559,135.0,50.73204605922136,84.26795394077864
16560,177.3,94.60567741671883,82.69432258328118
16561,132.05,95.82353066566607,36.22646933433394
16562,168.3,101.53719621867977,66.76280378132024
16563,135.0,50.73204605922136,84.26795394077864
16564,105.0,62.0712799348177,42.9287200651823
16565,105.0,62.0712799348177,42.9287200651823
16566,105.0,62.0712799348177,42.9287200651823
16567,90.0,54.19677228671097,35.80322771328903
16568,120.0,50.60116904700878,69.39883095299122
16569,120.0,50.60116904700878,69.39883095299122
16570,120.0,50.60116904700878,69.39883095299122
16571,90.0,54.19677228671097,35.80322771328903
16572,104.4,92.9470311658871,11.452968834112909
16573,120.0,50.60116904700878,69.39883095299122
16574,90.0,54.19677228671097,35.80322771328903
16575,90.0,54.19677228671097,35.80322771328903
16576,120.0,50.60116904700878,69.39883095299122
16577,120.0,50.60116904700878,69.39883095299122
16578,90.0,54.19677228671097,35.80322771328903
16579,90.0,54.19677228671097,35.80322771328903
16580,120.0,50.60116904700878,69.39883095299122
16581,120.0,50.60116904700878,69.39883095299122
16582,90.0,54.19677228671097,35.80322771328903
16583,90.0,54.19677228671097,35.80322771328903
16584,109.45,87.31324920040291,22.136750799597095
16585,120.0,50.60116904700878,69.39883095299122
16586,120.0,50.60116904700878,69.39883095299122
16587,90.0,54.19677228671097,35.80322771328903
16588,90.0,54.19677228671097,35.80322771328903
16589,120.0,50.60116904700878,69.39883095299122
16590,120.0,50.60116904700878,69.39883095299122
16591,120.0,50.60116904700878,69.39883095299122
16592,135.0,50.73204605922136,84.26795394077864
16593,135.0,50.73204605922136,84.26795394077864
16594,90.0,54.19677228671097,35.80322771328903
16595,90.0,54.19677228671097,35.80322771328903
16596,120.0,50.60116904700878,69.39883095299122
16597,142.0,72.49460992427058,69.50539007572942
16598,90.0,54.19677228671097,35.80322771328903
16599,90.0,54.19677228671097,35.80322771328903
16600,120.0,50.60116904700878,69.39883095299122
16601,120.0,50.60116904700878,69.39883095299122
16602,120.0,50.60116904700878,69.39883095299122
16603,90.0,54.19677228671097,35.80322771328903
16604,90.0,54.19677228671097,35.80322771328903
16605,120.0,50.60116904700878,69.39883095299122
16606,120.0,50.60116904700878,69.39883095299122
16607,120.0,50.60116904700878,69.39883095299122
16608,120.0,50.60116904700878,69.39883095299122
16609,90.0,54.19677228671097,35.80322771328903
16610,95.4,92.9470311658871,2.452968834112909
16611,90.0,54.19677228671097,35.80322771328903
16612,90.0,54.19677228671097,35.80322771328903
16613,166.35,112.00338967658264,54.34661032341735
16614,120.0,50.60116904700878,69.39883095299122
16615,120.0,50.60116904700878,69.39883095299122
16616,90.0,54.19677228671097,35.80322771328903
16617,120.0,50.60116904700878,69.39883095299122
16618,135.0,88.36665283511424,46.63334716488576
16619,154.0,69.26984968775142,84.73015031224858
16620,149.4,84.91970777692906,64.48029222307095
16621,136.5,102.01059170183566,34.489408298164335
16622,137.7,90.99333800931018,46.70666199068981
16623,162.0,98.484270372211,63.515729627789
16624,135.9,70.42011250651791,65.4798874934821
16625,125.1,91.04979917597055,34.050200824029446
16626,125.1,93.39451528440854,31.705484715591453
16627,135.9,74.06910341028559,61.83089658971441
16628,143.1,73.04751203601464,70.05248796398536
16629,134.46,75.96234905704992,58.49765094295009
16630,126.9,63.76361137662966,63.136388623370344
16631,149.4,74.95547503338094,74.44452496661907
16632,149.4,84.80980758450201,64.590192415498
16633,108.8,69.57109180833851,39.22890819166149
16634,100.3,53.291700104090495,47.0082998959095
16635,149.4,76.52699217511537,72.87300782488464
16636,100.3,53.291700104090495,47.0082998959095
16637,168.3,93.6479027959781,74.65209720402191
16638,135.9,67.29977668904552,68.60022331095449
16639,159.17,85.66396621762651,73.50603378237348
16640,84.43,79.46666537727332,4.963334622726691
16641,155.0,98.01038250412232,56.98961749587768
16642,99.0,97.5511891331725,1.4488108668275004
16643,126.9,60.00094288437646,66.89905711562355
16644,68.53,79.9815820563503,-11.451582056350304
16645,125.1,83.8950311310328,41.2049688689672
16646,130.0,54.155744934172596,75.84425506582741
16647,65.1,81.46343641424545,-16.363436414245456
16648,149.0,82.38213485981677,66.61786514018323
16649,135.9,65.75480580542934,70.14519419457066
16650,116.1,76.8936463602934,39.20635363970659
16651,168.3,92.45236452131051,75.8476354786895
16652,116.1,96.53153775973715,19.568462240262846
16653,85.5,52.77051854547306,32.72948145452694
16654,135.9,62.86207371602263,73.03792628397738
16655,149.4,80.75886019802525,68.64113980197476
16656,125.1,76.65842394258655,48.44157605741344
16657,116.1,96.53153775973715,19.568462240262846
16658,152.1,76.68539075219968,75.41460924780031
16659,144.14,92.89763610384804,51.24236389615194
16660,118.8,96.10025595929395,22.69974404070605
16661,149.4,83.86110482432233,65.53889517567768
16662,149.4,87.2354435322585,62.164556467741505
16663,207.9,121.81861419291792,86.08138580708209
16664,168.3,70.06152463772439,98.23847536227562
16665,179.71,70.85475176557425,108.85524823442576
16666,108.0,60.055501993648036,47.944498006351964
16667,140.0,52.91953493661718,87.08046506338282
16668,110.0,61.22051424558168,48.77948575441832
16669,160.0,58.0055582287809,101.9944417712191
16670,95.0,49.35025112747172,45.64974887252828
16671,108.0,60.055501993648036,47.944498006351964
16672,110.0,61.22051424558168,48.77948575441832
16673,99.0,61.39854499318701,37.60145500681299
16674,85.0,43.80103614410241,41.19896385589759
16675,134.1,94.23557851724838,39.86442148275161
16676,168.3,96.83125780376866,71.46874219623135
16677,89.0,67.83060441631295,21.16939558368705
16678,108.0,60.055501993648036,47.944498006351964
16679,125.1,77.71190974156767,47.38809025843233
16680,202.54,100.02540662404652,102.51459337595347
16681,170.0,67.57837081355308,102.42162918644692
16682,110.0,61.863197962065115,48.136802037934885
16683,177.33,77.52318876773083,99.80681123226918
16684,125.1,96.83726059611021,28.262739403889782
16685,126.9,65.53350223532797,61.36649776467203
16686,80.75,51.94590884886581,28.804091151134187
16687,168.3,98.65459491304993,69.64540508695008
16688,126.9,65.53350223532797,61.36649776467203
16689,106.0,58.15655211422259,47.84344788577741
16690,109.65,68.49228951872982,41.157710481270186
16691,148.31,68.98773318495722,79.32226681504278
16692,109.65,68.49228951872982,41.157710481270186
16693,126.9,65.42665092304861,61.47334907695139
16694,124.25,79.52598634635724,44.72401365364276
16695,100.3,54.38231648909667,45.91768351090333
16696,124.25,62.06545802723882,62.18454197276118
16697,100.3,66.3933092241347,33.9066907758653
16698,126.9,70.03291141393433,56.86708858606568
16699,105.04,64.6209112572965,40.41908874270351
16700,150.45,81.09409010431737,69.35590989568261
16701,130.0,71.63695839513728,58.363041604862715
16702,124.36,80.85396958381803,43.50603041618197
16703,115.0,72.12125097029687,42.87874902970313
16704,65.0,54.42128170704149,10.578718292958513
16705,106.2,65.80394611843484,40.396053881565166
16706,129.88,81.70914096500425,48.17085903499574
16707,184.0,86.8147591821621,97.1852408178379
16708,108.0,45.276368795900424,62.723631204099576
16709,103.06,61.19462610990965,41.86537389009035
16710,100.3,54.662946131952204,45.63705386804779
16711,130.0,53.263064597392955,76.73693540260705
16712,120.0,44.19194210520378,75.80805789479622
16713,168.3,96.69098421104248,71.60901578895754
16714,137.52,87.92666225540185,49.59333774459816
16715,137.52,87.92666225540185,49.59333774459816
16716,120.0,52.998728748353685,67.00127125164632
16717,120.0,52.998728748353685,67.00127125164632
16718,120.0,52.998728748353685,67.00127125164632
16719,120.0,52.998728748353685,67.00127125164632
16720,130.0,51.15873094427714,78.84126905572286
16721,130.0,51.15873094427714,78.84126905572286
16722,130.0,51.15873094427714,78.84126905572286
16723,130.0,57.05257038716405,72.94742961283595
16724,130.0,51.15873094427714,78.84126905572286
16725,115.0,87.79671942207165,27.203280577928354
16726,184.0,91.09542844832927,92.90457155167073
16727,130.0,51.15873094427714,78.84126905572286
16728,130.0,51.15873094427714,78.84126905572286
